Community,id,type,country,In-Degree,Out-Degree,Avg-Weight,Node_Count,Edge_Count,ownership,partnership,family_relationship,membership,Connected_Node_Type_company,Connected_Node_Type_organization,Connected_Node_Type_Uncategorized,Connected_Node_Type_person,Connected_Node_Type_location,Connected_Node_Type_political_organization,Connected_Node_Type_vessel,Connected_Node_Type_movement,Connected_Node_Type_event,Suspect
3,Viking fishing,vessel,Unknown,2,0,0.867698965,3,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0
3,Viento Azul Harbor LLC Investment,company,Country_271835,3,0,0.8414674433333333,4,3,0,0,3,0,0,1,2,0,0,0,0,0,0,0
3,PRK,Uncategorized,Unknown,3,2,0.8392770940000001,6,5,2,1,1,1,2,1,2,0,0,0,0,0,0,0
3,Saltwater Solitude GmbH & Co. KG,company,Country_271835,3,2,0.8756457320000001,6,5,1,1,3,0,0,2,3,0,0,0,0,0,0,0
3,26676370,organization,Unknown,2,0,0.82405168,3,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
3,âVikingâ,Uncategorized,Unknown,3,1,0.8773295175,5,4,3,0,0,1,1,2,1,0,0,0,0,0,0,0
3,Laura Jimenez,person,Country_271835,1,1,0.851960375,3,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0
3,Debra Davis,person,Country_271835,2,0,0.89015496,3,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0
3,George Morton,person,Country_271835,2,0,0.92666,3,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0
3,Janice Bell,person,Country_271835,1,1,0.895894875,3,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0
3,Tara Villegas,person,Country_271835,3,0,0.9062529,4,3,0,0,3,0,0,1,0,2,0,0,0,0,0,0
3,Joshua Glover,person,Country_271835,2,1,0.89701792,4,3,0,0,3,0,0,1,0,2,0,0,0,0,0,0
3,Timothy Cuevas,person,Country_271835,1,2,0.90329629,4,3,0,0,3,0,0,1,0,2,0,0,0,0,0,0
3,Jason Neal,person,Country_271835,1,0,0.9121435,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,70,organization,Unknown,2,2,0.8335587625,4,4,0,0,0,4,0,1,1,2,0,0,0,0,0,0
3,Howard Pierce,person,Country_271835,2,0,0.909820065,3,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
3,Xavier Sanchez,person,Syrithania,10,9,0.8723386610526316,18,19,2,9,8,0,2,6,4,7,0,0,0,0,0,0
3,7282284,organization,Unknown,2,1,0.8342606333333333,4,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0
3,Water World LLC Express,Uncategorized,Unknown,2,3,0.8409512459999998,6,5,1,1,0,3,1,3,1,0,0,0,0,0,0,0
3,ams.usda,Uncategorized,Unknown,3,0,0.8545649299999999,4,3,0,0,0,3,0,2,1,0,0,0,0,0,0,0
3,507684,organization,Unknown,2,1,0.8474232866666668,4,3,0,2,0,1,0,1,2,0,0,0,0,0,0,0
3,1338687,organization,Unknown,0,2,0.8782954249999999,3,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0
3,382825160,organization,Unknown,2,1,0.8899605333333334,4,3,1,0,0,2,0,0,0,1,2,0,0,0,0,0
3,Amanda Dean,person,Country_271835,2,0,0.91461535,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0
3,Laura Hughes,person,Country_271835,2,0,0.941881895,3,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0
3,415053,organization,Unknown,0,4,0.8631693275,5,4,0,0,3,1,0,1,3,0,0,0,0,0,0,0
3,Monica Ramirez,person,Country_358951,2,2,0.8505136375,5,4,4,0,0,0,0,3,1,0,0,0,0,0,0,0
3,738338ba-deef-4364-bedf-707a8cbf9a55,location,Unknown,1,1,0.8874506,3,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0
3,Patricia Reyes,person,Country_271835,0,1,0.8422344,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3,Goliathâ,Uncategorized,Unknown,2,0,0.85578685,3,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0
3,442,organization,Unknown,2,0,0.88323587,3,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0
3,53792,organization,Unknown,2,2,0.86256312,5,4,1,1,0,2,0,2,0,1,0,0,1,0,0,0
3,Sampath,Uncategorized,Unknown,0,2,0.88476407,3,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
3,3553,organization,Unknown,0,1,0.8315475,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3,34487,organization,Unknown,1,1,0.80786487,3,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0
3,7810241,organization,Unknown,1,0,0.83820474,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,74211169,organization,Unknown,1,0,0.89405006,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,20,political_organization,Unknown,0,6,0.86239798,7,6,0,5,0,1,1,5,0,0,0,0,0,0,0,0
3,Timothy Hernandez,person,Country_271835,2,0,0.88957907,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0
3,Manipur Market AG Consultants,company,Country_675160,0,5,0.8321768799999999,6,5,2,0,0,3,0,1,3,1,0,0,0,0,0,0
3,280094,organization,Unknown,0,3,0.8493644133333333,4,3,3,0,0,0,0,1,1,1,0,0,0,0,0,0
3,40676,organization,Unknown,0,2,0.9165828,3,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0
3,373a8a11-c7a0-4e9b-8397-9d824974259a,location,Unknown,0,2,0.89688795,3,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0
3,Ocano del Este Corp Freight ,Uncategorized,Unknown,0,2,0.814134895,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0
3,Ocean Packers,Uncategorized,Unknown,0,1,0.8177624,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3,Finest Ltd. Liability Co United,Uncategorized,Unknown,0,8,0.8741842525,9,8,1,0,3,4,2,2,2,2,0,0,0,0,0,0
3,Supreme GmbH & Co. KG Consulting,Uncategorized,Unknown,1,2,0.8062934,4,3,0,0,0,3,0,2,0,1,0,0,0,0,0,0
3,Welding,Uncategorized,Unknown,1,3,0.7395369125,5,4,1,1,0,2,0,2,1,0,1,0,0,0,0,1
3,93ac5fec-5f52-4431-a3ff-91430a8062f6,location,Unknown,1,1,0.8241619,3,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0
3,6071877,organization,Unknown,0,2,0.86169362,3,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0
3,d37a5a00-fca1-4753-890c-6975c311dc3f,location,Unknown,0,3,0.8701240800000001,4,3,0,2,0,1,0,1,2,0,0,0,0,0,0,0
3,Carmen Mendez,person,Country_19028,0,2,0.8759170249999999,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0
3,Thomas Watkins,person,Country_271835,0,2,0.8506674999999999,3,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0
3,92533,organization,Unknown,0,1,0.8880699,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3,James Thomas,person,Country_271835,0,2,0.8491655,3,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0
3,a51f21a5-b410-4000-ada4-086bd2e65cb6,location,Unknown,2,0,0.8673822,3,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0
3,Ashley Johnson,person,Country_271835,1,2,0.8741215333333333,4,3,1,0,1,1,0,1,0,1,1,0,0,0,0,0
3,Raymond King,person,Country_271835,2,0,0.907082135,3,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0
3,7311cf88-bac1-4ac9-a0d2-c55c02497944,location,Unknown,0,3,0.8989879166666667,4,3,0,3,0,0,0,1,1,1,0,0,0,0,0,0
3,William Palmer,person,Oceanus,2,1,0.8771291333333333,4,3,0,3,0,0,0,1,1,0,1,0,0,0,0,0
3,Debra Hall,person,Country_12955,0,3,0.9135565133333332,4,3,1,0,2,0,0,1,0,2,0,0,0,0,0,0
3,322202416,organization,Unknown,0,2,0.8788565500000001,3,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0
3,Pb Brasil Industries,Uncategorized,Unknown,1,0,0.93029356,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3,Wartsila,vessel,Unknown,1,0,0.9007879,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,Philip Black,person,Country_271835,0,2,0.8602260500000001,3,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0
3,Meghan Kim,person,Country_271835,1,0,0.92096317,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3,4b0f0611-34ce-4733-81af-391943e272c0,location,Unknown,0,4,0.8341967075,5,4,0,1,0,3,1,1,1,1,0,0,0,0,0,0
3,44396,organization,Unknown,1,1,0.921125685,3,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0
3,2633692,political_organization,Unknown,2,3,0.8445055180000001,6,5,0,0,0,5,0,1,0,0,4,0,0,0,0,0
3,2ef60e7b-4914-4dbd-a063-5b23143fe5db,location,Unknown,1,2,0.8467562433333334,4,3,0,0,0,3,0,0,0,0,2,1,0,0,0,0
3,05ef2661-6f3a-4f37-83e7-2ec8352afaef,location,Unknown,0,3,0.8328423933333333,4,3,0,0,0,3,0,0,0,0,2,1,0,0,0,0
3,734121719,organization,Unknown,3,0,0.8612829,4,3,3,0,0,0,0,2,1,0,0,0,0,0,0,0
3,Gen International,Uncategorized,Unknown,1,1,0.86452762,3,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
3,662118,organization,Unknown,4,0,0.8668587875,5,4,3,1,0,0,0,2,0,0,2,0,0,0,0,0
3,13863,organization,Unknown,0,8,0.8531078075,9,8,6,2,0,0,1,3,2,1,1,0,0,0,0,0
3,79513661-4dbe-4797-a73a-e53177f7a4b3,location,Unknown,1,1,0.88847885,3,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0
3,1a069318-6dc0-45d0-9948-7b846f61c201,location,Unknown,0,2,0.87146185,3,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0
3,996592,organization,Unknown,3,0,0.8746400366666668,4,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
3,Sea Harvest,Uncategorized,Unknown,7,9,0.85277835875,14,16,2,2,5,7,1,4,8,3,0,0,0,0,0,0
3,trucking,vessel,Unknown,1,1,0.8047896,3,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
3,Robert Edwards,person,Country_271835,7,0,0.8698250642857144,8,7,0,0,0,7,1,3,2,0,1,0,0,0,0,0
3,958085,organization,Unknown,8,9,0.80055804,13,17,3,13,0,1,0,9,4,4,0,0,0,0,0,0
3,Madhya Pradesh Market BV,Uncategorized,Unknown,9,7,0.787520900625,15,16,2,9,3,2,0,10,3,3,0,0,0,0,0,0
3,Rafaelâs,Uncategorized,Unknown,3,0,0.8650146066666666,4,3,0,0,0,3,1,1,1,0,0,0,0,0,0,0
3,Asia Seafood,Uncategorized,Unknown,3,0,0.8373261566666668,4,3,0,3,0,0,1,0,1,0,1,0,0,0,0,0
3,Ejintex International,Uncategorized,Unknown,3,2,0.8362941640000001,6,5,0,4,0,1,1,1,1,0,2,0,0,0,0,0
3,Mrs. Melinda Richardson,person,Syrithania,1,1,0.9072705,3,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0
3,Erica Cisneros,person,Country_990614,1,3,0.8895527575,5,4,1,1,2,0,0,2,0,2,0,0,0,0,0,0
3,58623386,organization,Unknown,7,9,0.827018845625,16,16,2,6,2,6,0,10,3,3,0,0,0,0,0,0
3,927244,organization,Unknown,2,0,0.86504998,3,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0
3,Carl Lopez,person,Country_271835,2,1,0.8690651733333334,4,3,0,1,2,0,1,0,0,2,0,0,0,0,0,0
3,Stephen Lowe,person,Country_271835,1,1,0.81657855,3,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0
3,8732,organization,Unknown,0,2,0.92145461,3,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0
3,87ea830d-be41-4317-8b1b-142f23da70d7,location,Unknown,1,4,0.8484252379999999,6,5,1,1,1,2,0,1,0,3,1,0,0,0,0,0
3,Donald Thompson,person,Country_271835,1,1,0.8856302,3,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0
3,7234,organization,Unknown,0,2,0.8571177649999999,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0
3,Catchâ,Uncategorized,Unknown,1,0,0.85621595,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3,8494294,organization,Unknown,1,0,0.8314262,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3,8950,organization,Unknown,3,0,0.8483231666666667,4,3,3,0,0,0,0,1,2,0,0,0,0,0,0,0
3,hi xng BV Carriers,company,Oceanus,1,1,0.841529975,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0
3,Puerta,Uncategorized,Unknown,2,0,0.81171578,3,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0
3,706129,political_organization,Unknown,0,2,0.8469346799999999,3,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0
3,Lisa Foster,person,Country_271835,1,0,0.84813327,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3,482048,organization,Unknown,1,0,0.86386627,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3,8112222,organization,Unknown,2,0,0.884486,3,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0
3,Alicia Lee,person,Country_271835,1,9,0.873897009,10,10,0,7,1,2,1,6,2,1,0,0,0,0,0,0
3,496391,organization,Unknown,0,2,0.93613737,3,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0
3,Nicholas Hernandez,person,Country_271835,2,0,0.8245179,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0
3,John Hernandez,person,Country_271835,2,0,0.859624975,3,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0
3,34252,organization,Unknown,5,2,0.8603407685714286,7,7,0,6,1,0,0,4,1,2,0,0,0,0,0,0
3,Kimberly Petersen,person,Country_729731,1,3,0.873886085,4,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0
3,âBHFâ,Uncategorized,Unknown,3,2,0.893620408,5,5,0,0,3,2,0,2,3,0,0,0,0,0,0,0
3,Niger River Delta Ges.m.b.H. Services,Uncategorized,Unknown,1,1,0.8611877800000001,3,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0
4,3857345,organization,Unknown,0,2,0.911520775,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0
4,203,organization,Unknown,0,3,0.9315851133333334,4,3,0,3,0,0,0,1,0,2,0,0,0,0,0,0
4,221942,political_organization,Unknown,0,2,0.90660915,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0
4,327277616,organization,Unknown,0,2,0.820657035,3,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0
4,Benjamin Barton,person,Country_271835,0,2,0.83997827,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0
4,428949,political_organization,Unknown,0,6,0.924422905,7,6,0,0,0,6,0,1,0,0,0,5,0,0,0,0
4,Gerald Washington,person,Country_271835,3,1,0.8925371025,5,4,0,0,0,4,0,0,2,0,0,1,0,0,1,0
4,East,Uncategorized,Unknown,1,1,0.830321925,3,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0
4,Mar de la Vida OJSC,Uncategorized,Unknown,5,12,0.8632153417647058,16,17,1,4,2,10,0,3,3,7,2,1,0,0,1,0
4,Kevin Burnett,person,Country_271835,4,1,0.8522339800000001,5,5,2,2,1,0,0,1,2,1,1,0,0,0,0,0
4,Scott Simpson,person,Oceanus,2,1,0.8931450466666666,4,3,0,0,2,1,0,0,1,2,0,0,0,0,0,0
4,Jessica Kelly,person,Country_271835,3,0,0.9082216233333332,4,3,0,0,0,3,0,0,2,0,0,1,0,0,0,0
4,Jon White,person,Polarisdom,5,4,0.8426068633333333,10,9,1,0,3,5,0,0,4,2,1,1,0,0,1,0
4,John Obrien,person,Country_271835,2,0,0.880931625,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0
4,âSay,event,Unknown,3,0,0.8720584100000001,4,3,0,0,0,3,0,0,0,2,1,0,0,0,0,0
4,Nautical Navigators Kga United,Uncategorized,Unknown,1,3,0.8495870125,4,4,0,4,0,0,0,0,1,3,0,0,0,0,0,0
4,Richard Bowers,person,Oceanus,0,2,0.804119525,3,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0
4,9345,political_organization,Unknown,1,13,0.8971235985714286,15,14,3,0,1,10,0,3,2,6,2,0,0,0,1,0
4,Michele Black,person,Oceanus,1,20,0.8680400919047618,20,21,0,2,10,9,1,4,3,10,1,0,0,0,2,0
4,Tonya Key,person,Country_699698,1,0,0.82031506,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,Anthony Le,person,Marebak,0,3,0.8527003033333332,4,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0
4,âinconsistenciesâ,Uncategorized,Unknown,6,1,0.8872630657142856,8,7,7,0,0,0,0,3,2,2,0,0,0,0,0,0
4,9977227,organization,Unknown,3,2,0.84826913,6,5,1,1,2,1,0,2,3,0,0,0,0,0,0,0
4,Maria Horton,person,Country_271835,1,1,0.8883212149999999,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0
4,Stephanie Thompson,person,Country_271835,2,0,0.8528522700000001,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0
4,Jo Francis,person,Country_271835,1,1,0.849060805,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0
4,Ann Nelson,person,Country_907876,4,3,0.8553718585714286,8,7,1,0,5,1,0,1,0,5,0,0,0,1,0,0
4,Patrick Cannon,person,Country_11605,5,2,0.87144274,8,7,0,1,4,2,0,2,0,4,1,0,0,0,0,0
4,Rebecca Walker,person,Country_271835,2,0,0.8423561500000001,3,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0
4,Ryan Jones,person,Country_907876,1,3,0.861671005,4,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0
4,813be272-d3de-43c9-90be-ab14231fcf17,location,Unknown,1,2,0.83691001,4,3,0,1,0,2,0,0,0,2,0,0,0,0,1,0
4,22 Raptor,Uncategorized,Unknown,5,0,0.8845735079999999,6,5,0,2,3,0,1,0,1,2,1,0,0,0,0,0
4,âadjustingâ,Uncategorized,Unknown,3,1,0.90247039,5,4,0,2,2,0,0,1,1,2,0,0,0,0,0,0
4,decfc924-5bdc-4fba-8bbd-bb57d8d478d9,location,Unknown,0,2,0.8413460800000001,3,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0
4,David Mcfarland,person,Country_907876,5,3,0.849190345,8,8,0,3,4,1,0,1,1,4,1,0,0,0,1,0
4,Karen Delgado,person,Country_271835,0,4,0.885383035,5,4,3,0,1,0,0,1,2,1,0,0,0,0,0,0
4,Savaneta Corporation Marine life,Uncategorized,Unknown,0,3,0.8828922566666666,4,3,0,2,0,1,0,0,0,3,0,0,0,0,0,0
4,Kores De Venezuela C A,Uncategorized,Unknown,0,3,0.8236968133333334,4,3,0,0,1,2,0,0,0,3,0,0,0,0,0,0
4,79538,organization,Unknown,5,7,0.8608938675000002,13,12,0,6,0,6,0,3,0,5,2,1,0,0,1,0
4,58cf758d-a6f2-48ba-ac0c-89581ae6b4a5,location,Unknown,0,1,0.914931,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4,86034444,organization,Unknown,0,1,0.8699345,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4,âillegalâ,Uncategorized,Unknown,0,1,0.85121,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4,Zerzaâs,Uncategorized,Unknown,3,4,0.8343108657142857,8,7,0,4,2,1,0,1,2,3,0,0,0,0,1,0
4,James Knight,person,Country_271835,1,0,0.8035769,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,Matthew Flores,person,Country_271835,1,3,0.897161525,5,4,0,1,2,1,0,1,2,1,0,0,0,0,0,0
4,17353795,organization,Unknown,0,2,0.8899722400000001,3,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0
4,Timothy Austin,person,Country_271835,1,3,0.8571384400000001,5,4,3,0,1,0,0,1,2,1,0,0,0,0,0,0
4,Tammy Garcia,person,Country_271835,3,0,0.8548990633333333,4,3,0,1,2,0,0,1,1,1,0,0,0,0,0,0
4,218148,organization,Unknown,0,1,0.862692,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4,51354617,organization,Unknown,1,2,0.8401081066666666,4,3,0,0,0,3,0,0,1,1,0,0,0,0,1,0
4,Sisdof/Sinaflor,Uncategorized,Unknown,1,4,0.85314037,6,5,4,0,0,1,0,1,3,1,0,0,0,0,0,0
4,PÃ,Uncategorized,Unknown,0,13,0.8409187484615384,14,13,2,0,1,10,0,6,4,2,0,0,0,0,1,0
4,Znamensk Eel LLC United,Uncategorized,Unknown,3,8,0.8469669754545454,12,11,0,2,5,4,0,3,4,4,0,0,0,0,0,0
4,Jeanne Mills,person,Country_907876,0,2,0.86718571,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0
4,Gina Armstrong DDS,person,Country_271835,0,4,0.90331383,5,4,0,0,2,2,0,0,2,2,0,0,0,0,0,0
4,Michael Hansen,person,Country_271835,2,0,0.951436185,3,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0
4,David Nielsen,person,Country_271835,2,0,0.9716529,3,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0
4,âdirect,Uncategorized,Unknown,2,0,0.89376089,3,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0
4,âExploitationâ,Uncategorized,Unknown,2,1,0.9306882866666668,4,3,0,0,0,3,0,0,0,2,1,0,0,0,0,0
4,Gabrielle Wade,person,Country_271835,1,0,0.92292047,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,Walter Graham,person,Country_271835,3,0,0.9431246733333332,4,3,0,0,1,2,0,0,1,1,1,0,0,0,0,0
4,âRestrainâ,Uncategorized,Unknown,2,1,0.9389159333333332,4,3,0,0,0,3,0,0,0,2,1,0,0,0,0,0
4,Estrella del Mar Inc Merchants,company,Polarisdom,0,1,0.8606569,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,Amanda Scott,person,Polarisdom,1,1,0.83681592,3,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0
4,tio MPFâs Special Action Group Combat Organized Crime,Uncategorized,Unknown,1,2,0.8457972333333333,4,3,0,0,0,3,0,0,1,1,0,0,0,0,1,0
4,âwidespreadâ,Uncategorized,Unknown,2,1,0.8796458966666666,4,3,0,3,0,0,0,1,0,1,0,0,0,0,1,0
4,860600018,organization,Unknown,11,16,0.8672190774074073,27,27,5,8,5,9,0,8,1,9,2,3,2,0,2,0
4,21724,organization,Unknown,0,3,0.8525101666666667,4,3,0,3,0,0,0,0,1,1,0,0,0,0,1,0
4,Emily Kennedy,person,Country_614826,3,0,0.81877017,4,3,0,0,1,2,0,0,1,1,1,0,0,0,0,0
4,5337,organization,Unknown,3,1,0.8552859625,5,4,0,0,4,0,0,2,0,1,1,0,0,0,0,0
4,e53552bc-174b-4799-b96b-c23cfa0731cb,location,Unknown,4,3,0.8557856328571429,8,7,0,0,6,1,2,4,0,1,0,0,0,0,0,0
4,John Gonzalez,person,Nalakond,13,9,0.8567980022727273,22,22,1,0,16,5,1,9,4,2,5,1,0,0,0,0
4,637608,organization,Unknown,9,0,0.8385369533333333,10,9,0,0,3,6,1,4,1,2,1,0,0,0,0,0
4,Bergmanâs,Uncategorized,Unknown,1,1,0.8338544800000001,3,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0
4,Anna Thomas MD,person,Country_271835,2,0,0.8237617049999999,3,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0
4,morningâs,event,Unknown,4,0,0.87333639,4,4,4,0,0,0,0,1,2,0,1,0,0,0,0,0
4,Kimberly Lara,person,Country_271835,1,1,0.920557885,3,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0
4,Maurice Figueroa,person,Country_271835,3,0,0.8690020433333333,4,3,2,0,1,0,0,2,0,1,0,0,0,0,0,0
4,Loretta Harrington,person,Country_271835,4,0,0.9032202525,5,4,0,1,3,0,0,0,1,3,0,0,0,0,0,0
4,Sabrina Zamora,person,Country_271835,2,0,0.88615895,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0
4,9166,organization,Unknown,2,0,0.88554815,3,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0
4,858773,organization,Unknown,3,1,0.883264385,5,4,0,1,0,3,0,0,0,3,0,0,0,0,1,0
4,Frederick Kent,person,Country_271835,3,0,0.8404611266666667,4,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0
4,Brian Dennis,person,Country_271835,5,0,0.890226258,6,5,0,0,3,2,0,0,2,3,0,0,0,0,0,0
4,âDesbloqueio pÃ,Uncategorized,Unknown,4,1,0.8808058220000001,6,5,0,0,0,5,0,0,1,4,0,0,0,0,0,0
4,Jamie Robinson,person,Country_950691,6,10,0.8544632081249999,17,16,0,1,8,7,0,4,5,6,0,0,0,0,1,0
4,291669,political_organization,Unknown,1,2,0.8570182000000001,4,3,0,0,2,1,0,1,0,1,1,0,0,0,0,0
4,Angela Powers,person,Country_34878,23,18,0.8624043619512195,39,41,9,9,11,12,1,10,12,10,3,3,0,0,2,0
4,Andrea Gibson,person,Oceanus,14,5,0.8510978984210527,19,19,0,0,12,7,2,6,4,5,1,1,0,0,0,0
4,Kelly Mccarthy,person,Country_271835,2,4,0.8658540100000001,7,6,0,4,2,0,0,1,0,2,2,0,0,0,1,0
4,âhigh,event,Unknown,1,4,0.8966174819999999,6,5,0,3,0,2,0,2,2,1,0,0,0,0,0,0
4,Danielle Camacho,person,Country_271835,11,4,0.8669058013333333,16,15,0,5,8,2,2,1,0,8,2,0,0,1,1,0
4,Stacey Ortiz,person,Country_271835,9,0,0.8870517433333334,10,9,0,2,3,4,1,4,1,3,0,0,0,0,0,0
4,Kevin Norton,person,Country_271835,2,0,0.83490483,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0
4,Ancla Azul Company Solutions,Uncategorized,Unknown,9,13,0.8903064,22,22,0,0,8,14,3,7,2,4,3,1,1,0,1,0
4,Turkish Mussels Ltd. Liability Co Marine biology,Uncategorized,Unknown,6,11,0.8628164129411764,17,17,7,0,2,8,3,3,4,4,1,0,0,0,2,0
4,838200939,political_organization,Unknown,4,3,0.8844408914285715,5,7,0,6,1,0,0,6,0,1,0,0,0,0,0,0
4,Melissa Bates,person,Country_271835,1,0,0.8180333,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,5007554,organization,Unknown,15,1,0.869739211875,17,16,7,3,2,4,0,4,6,6,0,0,0,0,0,0
4,âHe,event,Unknown,30,1,0.870592056451613,32,31,2,10,1,18,2,5,8,11,4,1,0,0,0,0
4,Kenneth Cain,person,Country_271835,2,1,0.8693241866666667,4,3,0,0,1,2,0,1,0,1,1,0,0,0,0,0
4,Kelly Brown,person,Country_198078,5,10,0.891123686,16,15,0,2,3,10,1,1,2,3,1,5,0,1,1,0
4,Dylan Roberts,person,Country_271835,0,2,0.87721165,3,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0
4,Ms. Brittany Murray,person,Country_271835,2,0,0.88706105,3,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0
4,Terry Mcknight,person,Country_271835,3,0,0.9334537366666668,4,3,0,0,1,2,0,0,0,1,1,0,0,0,1,0
4,âcriminally,event,Unknown,2,1,0.94503361,4,3,0,0,0,3,0,0,0,2,1,0,0,0,0,0
4,Christine Jones,person,Country_271835,0,3,0.9415635333333332,4,3,0,0,1,2,0,0,0,1,0,0,1,0,1,0
