id,product_services,revenue_omu,type,country,company_type,clothing,furniture,groceries,logistics,machinery,management,metals,miscellaneous,pharmaceutical,plastics,food,seafood,missing
"Fitzgerald, Spence and Guerra","Fish, such as tuna, sword fish, bass, trout, and salmon, as well as offers shellfish, mollusks, crustaceans, sea vegetables, shrimp, lobster, squid, oysters, crabs, and clams, and other related seafood products",7536.2594,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,1,1,0
Fitzgerald-Johnson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Fitzgerald-Kelley,Preparation and processing of textile fibers and other related products,88066.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
Fitzgerald-Mckay,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Fitzgerald-Moore,Fishing and other related activities,51530.7938,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,1,0
Fitzgerald-Stout,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Fitzpatrick Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Fitzpatrick Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Fitzpatrick Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Fitzpatrick LLC,,0.0,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
"Fitzpatrick, Abbott and Jones",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Fitzpatrick, Johnson and Miller",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Fitzpatrick, Montgomery and Santana",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Fitzpatrick-Willis,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Fleming Group,Special bar quality steels,0.0,Company,ZH,Group,0,0,0,0,0,0,1,0,0,0,0,0,0
Fleming Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Fleming Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Fleming LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Fleming LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Fleming Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
"Fleming, Little and Fletcher",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Fleming, Monroe and Young","Operates as an internationally-renowned manufacturer currently specialising in mobile accessories, audio accessories, HDMI accessories, home automation",41833.7275,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fleming, Parrish and Jensen",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Fleming-Barr,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Fleming-David,,9246.7827,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Fleming-Francis,,4678.0547,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Fleming-Hebert,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Fleming-Mcdaniel,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Fleming-Parsons,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Fleming-Phillips,,10706.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Fleming-Schmitt,Plastic products,59925.7974,Company,ZH,missing,0,0,0,0,0,0,0,0,0,1,0,0,0
Fleming-Smith,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Fleming-Washington,"Household products, stationery, gifts, home decorations, toys, party goods, electronics, computer peripherals, seasonal goods, and health and beauty products. Its product offerings include candy; electronics (lamp, clocks, personal care, CD, watches); fashion accessories (keychains, hair goods, summer goods, shoes); gift (photo frames, framed art, decoration); health and beauty care (bathroom accessories, bath products); household items (dinnerware, kitchen accessories, home textile, laundry accessories, bakeware, glassware, metalware, stoneware); travel accessories; optical goods; party goods (wedding decorations, party candle); pet supplies; seasonal goods; stationery; and toys",184666.6728,Company,ZH,missing,1,0,0,0,0,0,1,0,0,0,0,0,0
Fletcher and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Fletcher and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Fletcher Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Fletcher LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Fletcher Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
"Fletcher, Burns and Anthony",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Fletcher, Campos and Hunter",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Fletcher, Dalton and Jackson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Fletcher, Harrison and Freeman","Industrial raw materials including, Acrylic film, Double coated foam, illuminated boxes, Structural joining of metals, plastics, composite bonding and on ceramics where source: freelance researcher",0.0,Company,ZH,missing,0,0,0,0,0,0,1,0,0,1,0,0,0
"Fletcher, Hensley and Thompson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Fletcher, Logan and Taylor",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Fletcher, Wolfe and Brown",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Fletcher-Blackwell,,5126.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Fletcher-Goodman,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flint Brine BV Family,,33066.6728,Company,Oceanus,BV,0,0,0,0,0,0,0,0,0,0,0,0,1
Flint GmbH & Co. KG Transport,Electrical rotating equipment and components,95966.6728,Company,Coralmarica,Ges.m.b.H,0,0,0,0,1,0,0,0,0,0,0,0,0
Flint Ltd. Liability Co &,Commercial fishing,33526.7005,Company,Zawalinda,Limited,0,0,0,0,0,0,0,0,0,0,0,1,0
Flint Seagull OJSC Holdings,Footwear,491586.2082,Company,Riodelsol,OJSC,1,0,0,0,0,0,0,0,0,0,0,0,0
Flores and Sons,"Canned seafood; salted, dried and smoked seafood; packed fresh shellfish; and marine fats and oils",19121.4915,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,1,1,0
Flores and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores Inc,,0.0,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores LLC,"Tilapia and shrimp, and producing and selling of other marine products",21946.9987,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,1,0
Flores LLC,,0.0,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores PLC,Holding and investment company,319416.267,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,0
Flores PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Blevins and Mcdonald",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Boyer and Griffin",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Christensen and Bell",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Collins and Miller",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Dawson and Jackson",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Graves and Dean",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Greene and Alvarez",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Holt and Taylor",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Jennings and Alvarez",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Lowe and Miles",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Lyons and Pruitt",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Nichols and Brown",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Orozco and Mora",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Palmer and Lopez",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Parrish and Cox",Ignition rubber boots; ignition cable; PBT (polybutylene terephthalate) tube; terminals; distributor caps; ignition coil-on-plug boots; assembly parts,19393.3966,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flores, Porter and Lopez",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Ramirez and Hunt",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Ray and Roach",Seafood products,7950.8621,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,1,1,0
"Flores, Smith and Johnson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Thomas and Lara",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, White and Smith",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flores, Willis and Russell",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Armstrong,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Bernard,,5822.4698,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Carter,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Coleman,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Flores,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Hill,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Jackson,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Johnson,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Miranda,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Newman,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Pineda,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Powers,Leather products,11078.5732,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
Flores-Reed,Western-influenced and outdoor lifestyle boot,91666.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
Flores-Richards,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Stewart,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Washington,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Weaver,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Williamson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Wong,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flores-Wright,"Lead acid battery assembly, and battery plate enveloping and automated transfer equipment; Assembly equipment, such as partition punching, squeeze welding, weld shear testing, short circuit test, lid placing, lid sealing, leak testing, post burning, and data monitoring equipment; enveloping/stacking equipment; stand-alone stuffing, gel battery edge wrapping, post building, plate cutting and LUG cleaning, secondary LID sealing, and epoxy dispensing machines; and spare parts",48064.0453,Company,ZH,missing,0,0,0,0,1,0,0,0,0,0,0,0,0
Flowers and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Flowers Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Flowers Inc,,0.0,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Flowers LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Flowers LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Flowers Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flowers, Cook and Good",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flowers, Foley and Moses",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flowers, Hernandez and Avery",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flowers, Neal and Parker",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flowers, Wells and Zimmerman",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flowers-Ellis,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flowers-Hurst,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flowers-Little,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flowers-Maldonado,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Floyd and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Floyd Group,Consumer products,4622176.233,Company,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,0
Floyd Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Floyd LLC,"Systems and components to natural and synthetic fiber industries for spinning, texturing, twisting, embroidery, and fabrication of nonwovens, as well as staple fiber plants, recycling machines, and machines used in rubber and plastic processing; Transmission systems for motor vehicles and industrial applications, which include gears, gear groups, planetary gear drives, custom gears, and custom gear assemblies; Gearboxes, angle drives, and transfer cases for cars and four-wheel drive vehicles; drive-lines for earth moving machines, forklift trucks, and city buses; transmissions and axles for luxury cars and special vehicles; and various components, including helical and spur gear kits, synchronizers, transmission kits, and sub-assemblies",2502844.003,Company,ZH,Limited,0,0,0,0,1,0,0,1,0,1,0,0,0
Floyd LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Floyd LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Floyd Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
"Floyd, Crawford and Ramirez",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Floyd, Morton and Mora",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Floyd, Payne and Gardner",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Floyd, Roth and Martin",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Floyd, Wade and Roth",,7666.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Floyd-Mcconnell,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Floyd-Romero,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Floyd-Smith,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flynn, Bonilla and Li",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flynn, Flores and Davis",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flynn, Meyer and Bond",Printed circuit boards,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flynn, Soto and Hodges",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Flynn, Zimmerman and Pittman",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flynn-Alexander,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flynn-Faulkner,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flynn-Gamble,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flynn-Hudson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flynn-Landry,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Flynn-Watson,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Foley Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
"Foley, Johnson and Lutz",,20966.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Foley, Pierce and Gray",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Foley-Delgado,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Foley-Evans,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Foley-Zhang,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Forbes Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
"Forbes, Jones and Greene",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Forbes, Sullivan and Stone",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Forbes-Frye,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Forbes-Hopkins,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Forbes-Johnson,"Ball valves, check valves, gate valves, globe valves and valves",60474.5639,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
Forbes-Murphy,Seafood products,21946.0183,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,1,1,0
Forbes-Stanley,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford and Sons,Fish products,56578.0561,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,1,0
Ford and Sons,"And household products , consumer electronics , ancillary equipments source: freelance researcher",0.0,Company,ZH,Sons,0,0,0,0,1,0,0,0,0,0,0,0,0
Ford and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford LLC,,17466.6728,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ford, Alvarez and Oneill",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ford, Andersen and Blackburn",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ford, Brown and Mccoy",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ford, Castillo and Wright",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ford, Frey and Arias",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ford, Garcia and Jordan",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ford, Gray and Webster",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ford, Hoffman and Petty",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ford, Jensen and Gonzales",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ford, Klein and Gibbs",,9648.7222,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ford, Kline and Gray",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ford, Mathews and Myers",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ford, Moore and Richardson",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ford, Nelson and Curry",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ford, Perez and Alexander",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ford, Rodgers and Yates",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford-Frost,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford-Hardin,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford-Harris,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford-Hines,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford-Reed,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford-Rose,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford-Sawyer,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford-Smith,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford-Stephens,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford-Terry,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Ford-Weaver,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Forwading Ltd. Liability Co,Packaged frozen goods,5376.6728,Company,Oceanus,Limited,0,0,0,0,0,0,0,0,0,0,0,0,0
Forwading S.A. de C.V.,,44669.1981,Company,Arreciviento,S.A. de C.V.,0,0,0,0,0,0,0,0,0,0,0,0,1
Forwading S.A. de C.V.,,0.0,Company,Isliandor,S.A. de C.V.,0,0,0,0,0,0,0,0,0,0,0,0,1
Foster and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Foster Group,,5619.5028,Company,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Foster Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Foster LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Foster LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Foster Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Foster Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Foster PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
Foster PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
"Foster, Chaney and Gordon",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Foster, Chapman and Johnson",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Foster, Conley and Andersen",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Foster, Crane and Miller",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Foster, Farmer and Rasmussen","Spice extracts, oleoresins, essential oils, botanicals, natural food colors, nutraceuticals, organic products, floral extracts and fragrances, flavors, fragrance ingredients, natural spice flavoring systems, mints and menthols, antioxidants, cosmeceuticals, and phytochemicals",103177.1802,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,1,0,0
"Foster, Green and Fleming",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Foster, Le and Hardy",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Foster, Manning and Parker",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Foster, Moore and Chapman",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
