id,product_services,revenue_omu,type,country,company_type,clothing,furniture,groceries,logistics,machinery,management,metals,miscellaneous,pharmaceutical,plastics,food,seafood,missing,company_size
Carter Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Carter LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Carter LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Carter LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Carter LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Carter LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Carter LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Carter LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Carter Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Carter, Alexander and Martin",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Carter, Blackburn and Alexander",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Carter, Brown and Austin",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Carter, Clark and Pena",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Carter, Dean and Johnson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Carter, Ford and Oneal",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Carter, Garrison and Allen",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Carter, George and Cook",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Carter, Hunter and Berry",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Carter, Jacobs and Pierce",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Carter, Johnson and Gilbert",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Carter, Joyce and Salazar",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Carter, Miller and Lee","Raw sugar, liquid sugar, refined sugar from sugarcane, raw cane sugar, sugarbeets, boiled sweets, toffees, marshmallows, fondant, lollipops, candy bars, gum drops, licorice candy, jelly beans, gummies, fudge, chocolates, nougat, lemon drops, peppermint drops, and other sweet items of snack food",20789.329,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Carter, Oconnor and Castillo",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Carter, Reynolds and Johnson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Carter, Rosario and Escobar",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Carter, Schmidt and Mitchell","Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",192637437.2,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Carter, Shelton and Hall",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Carter, Smith and Harris",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Carter, Williams and Kramer",Aquatic product processing and distribution,20110.0609,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carter, Wolf and Klein",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Abbott,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Barton,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Cruz,,5646.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Davis,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Fisher,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Garcia,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Carter-Gomez,"Preschool, plastic, wood, water and pool, battery-operated, radio control, and plug and play toy; Musical instruments and youth electronics; Action figures, bath, science, and activity toys; inflatable beds; ride-ons and vehicles; and craft and construction kits",0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Carter-Hall,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Hampton,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Holder,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Johnson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Jones,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Lee,Chemicals and building materials,472046.8295,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carter-Mayo,"Inorganics, Chlor-alkali and PVC. Inorganics include animal feed and fertilizers for use in dry areas and for highly sensitive crops such as vegetables, fruit, flowers and tobacco; Fine Chemicals, Gelatin and Natural Derivatives which include organic chlorine derivatives that are used in industrial chemicals, pharmaceuticals and agrochemicals",2764492.849,Company,ZH,missing,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Carter-Mckenzie,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Moore,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Nicholson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Nicholson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Olson,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Owens,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Perry,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Phillips,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Reed,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Robbins,"Home furniture (chest & dressers, headboards & beds, nightstands, bins, benches, cabinets); office furniture",0.0,Company,ZH,missing,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Carter-Rogers,,7817.1417,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Scott,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Small,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Smith,Tea and coffee,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carter-Smith,Tea and coffee,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carter-Smith,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Smith,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Stark,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Thompson,"Specialises in producing a wide range of products, including Frozen Fish (Salmon (wild and farm raised), Ocean Whitefish, Halibut, Pollock, Cod, Tuna, Catfish, Trout, Sardines, and Mackerel), Frozen Exotic (Duck, Pheasant, Quail, Goose, and Rabbit), and Preserved Meals (Rabbit, Ocean Whitefish, and Spray Dried Marine and Animal Products",143666.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Carter-Thompson,"Specialises in producing a wide range of products, including Frozen Fish (Salmon (wild and farm raised), Ocean Whitefish, Halibut, Pollock, Cod, Tuna, Catfish, Trout, Sardines, and Mackerel), Frozen Exotic (Duck, Pheasant, Quail, Goose, and Rabbit), and Preserved Meals (Rabbit, Ocean Whitefish, and Spray Dried Marine and Animal Products",143666.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Carter-Thompson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Thompson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Vargas,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Wells,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Woodard,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carter-Wu,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Casablanca Coast  Flounder Oyj Line,"Seafood products (salmon, black cod, cod, and halibut)",45019.5122,Company,Marebak,Oyj,0,0,0,0,0,0,0,0,0,0,1,1,0,2
Casablanca Coast  Limited Liability Company Holdings,,0.0,Company,Marebak,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Casablanca Coast  Ltd Transit,"Antimony potassium tartrate, bone glue, caffeine anhydrous, diphyenyl guanidine, gum rosin, lead chloride, mono ammonium phosphate, and oclansorb (oil absorbent); Potassium bicarbonate, red phosphorus, sodium ethyl xanthate, trisodium phosphate, as well as zirconium sulphate, and other related products",5696.6728,Company,Coralmarica,Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca Coast  Transport Seal,,0.0,Company,Oceanus,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Case and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Case Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Case Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Case LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Case LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Case Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Case PLC,"Woven polyethylene fabrics and tarpaulin for numerous applications, such as construction, civil engineering, leisure and horticulture",95921.9081,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Case PLC,"Woven polyethylene fabrics and tarpaulin for numerous applications, such as construction, civil engineering, leisure and horticulture",95921.9081,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Case PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Case PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Case, Anderson and Burns",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Case, Brown and Davis",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Case, Reed and Blair",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Case-Burns,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Case-Martin,Commercial catching or taking of marine animals,28666.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Case-Richardson,"Woven fabric, weft knitted fabric and warp knitted fabric; Auto set covers and cushion; Special polyester colored airjet Texturing Yarn (ATY),polyester colored low stretch draw texturing yarn (DTY) and polyester colored high-speed fully draw yarn (FDY)",258500.3413,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casey and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Casey LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Casey LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Casey PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Casey, Johnson and Brown",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Casey, Robinson and Smith",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Casey, Spencer and Henry",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Casey, Yates and Paul",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Casey-Chapman,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Caspian Sea   A/S Holdings,,12516.6728,Company,Oceanus,A/S,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Caspian Sea   Sandbar N.V. Marine sanctuary,,0.0,Company,Oceanus,N.V.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castaneda and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castaneda PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castaneda, Burton and Thomas",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castaneda, Ross and Hoffman",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castaneda-Greene,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castaneda-Hayes,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castaneda-Odom,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castaneda-Scott,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castaneda-Sharp,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castillo and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Castillo and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Castillo and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Castillo and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Castillo and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Castillo and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Castillo and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Castillo and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Castillo Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Castillo Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Castillo Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Castillo Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Castillo Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Castillo Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Castillo LLC,,0.0,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castillo PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Castillo, Arellano and Hill",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castillo, Berry and Malone",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castillo, Cochran and Johnson",Fashion dolls and accessories,0.0,Company,ZH,missing,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Castillo, Duran and Gutierrez",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castillo, Mahoney and Walker",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castillo, Martinez and Mahoney",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castillo, Mclaughlin and Johnson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castillo, Pennington and Martinez",,7666.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castillo, Rodriguez and Evans",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castillo, Simpson and Francis",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castillo, Wheeler and Orr",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castillo, Wood and Mejia","Specialises in performing activities that are ongoing routine business support functions that businesses and organisations traditionally do for themselves; Provides organisational change management assistance, development of coaching skills, technology implementation, strategy development, operational improvement services, and other necessary assistance and support; Proprietary methodologies and frameworks to guide the identification of problems, and to serve as the basis for recommendations for more effective and efficient ways of performing business tasks",95466.6728,Company,ZH,missing,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Castillo-Blankenship,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castillo-Calderon,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castillo-Carter,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castillo-Chavez,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castillo-Farley,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castillo-Garcia,,6831.1749,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castillo-Gardner,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castillo-Hall,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castillo-Hendricks,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castillo-Kidd,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castillo-Larson,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castillo-Lee,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castillo-Williamson,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castro and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castro Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Castro Inc,Automotive and industrial transmission gears and gear boxes,66974.4772,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Castro Inc,Automotive and industrial transmission gears and gear boxes,66974.4772,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Castro Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Castro Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Castro LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Castro Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Castro PLC,,0.0,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"Castro, Bautista and Snyder",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castro, Chang and Tucker",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castro, Collier and Guerra",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castro, Cooper and Nichols",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castro, Davis and Finley",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castro, Mathews and Bennett",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castro, Owens and Barton",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castro, Pratt and Gross",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castro, Tucker and Lopez",,7263.2991,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Castro, Wong and Scott",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castro-Adams,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castro-Bolton,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castro-Brooks,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castro-Clark,Transportation equipment,34037.9434,Company,ZH,missing,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Castro-Foster,,5166.6738,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castro-Johns,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castro-Morris,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castro-Reese,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castro-Rogers,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castro-Roman,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Castro-Taylor,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cervantes and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cervantes Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Cervantes Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Cervantes Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Cervantes Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Cervantes Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Cervantes Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
