company_id,BOCnt,CCCnt,tot_revenue,avg_revenue,size
"Cherry, Hill and Mason",1,0,0.0,0.0,1
Cherry-Lewis,0,1,0.0,0.0,1
Chhattisgarh   GmbH & Co. KG Sea spray,6,1,75663.6229,12610.603816666668,7
Chhattisgarh   Ltd. Liability Co,4,1,9595.3174,2398.82935,5
Chhattisgarh   S.A. de C.V.,2,1,63408.1922,31704.0961,3
Chhattisgarh  GmbH & Co. KG,2,1,18804.146,9402.073,3
Chhattisgarh  Harbor AG Solutions,0,1,0.0,0.0,1
Chhattisgarh  Limited Liability Company,1,1,6676.803,6676.803,2
Chhattisgarh  Logistics Tom yum,1,1,55159.6938,55159.6938,2
Chhattisgarh  Ltd. Liability Co,2,1,0.0,0.0,3
Chhattisgarh  Ocean Ltd Cargo,2,1,0.0,0.0,3
Chhattisgarh  S.A. de C.V. Fish,1,1,0.0,0.0,2
Chituku S.A. de C.V.,0,2,35466.6728,17733.3364,2
Chobe River   A/S ship,0,1,5156.6728,5156.6728,1
Chobe River   Nautical Corp Marine,0,1,0.0,0.0,1
Chobe River   Oyj United,0,1,0.0,0.0,1
Chobe River   and Son's,0,1,137666.6728,137666.6728,1
Choi Group,1,0,0.0,0.0,1
Choi Inc,1,0,6931.1387,6931.1387,1
Choi-Brown,0,1,0.0,0.0,1
Choi-Patton,1,0,0.0,0.0,1
Choi-Todd,1,0,0.0,0.0,1
Christensen Ltd,1,0,8956.6728,8956.6728,1
"Christensen, Berg and Davila",0,1,0.0,0.0,1
"Christensen, Richards and Buckley",0,1,0.0,0.0,1
"Christensen, Whitaker and Bailey",1,0,0.0,0.0,1
"Christensen, Williams and Garcia",1,0,0.0,0.0,1
Christensen-Martinez,1,0,0.0,0.0,1
Christensen-Taylor,1,0,0.0,0.0,1
Christian Ltd,1,0,0.0,0.0,1
"Christian, Graham and Miller",1,0,0.0,0.0,1
"Christian, Hodge and Cummings",1,0,0.0,0.0,1
Christian-Hodges,1,0,0.0,0.0,1
Christopher Ltd. Liability Co,27,1,10632.3878,393.7921407407408,28
Chuan gou  A/S Seagrass,0,1,0.0,0.0,1
Chuan gou  Catchers Company Forwading,2,1,0.0,0.0,3
Chung Group,0,1,0.0,0.0,1
"Chung, Berry and Mason",1,0,0.0,0.0,1
"Chung, Stewart and Price",0,1,0.0,0.0,1
Church and Sons,1,0,0.0,0.0,1
Cisneros Inc,1,0,0.0,0.0,1
Cisneros LLC,1,0,0.0,0.0,1
Cisneros Ltd,1,0,0.0,0.0,1
Cisneros PLC,2,1,0.0,0.0,3
"Cisneros, Crawford and Jackson",1,0,0.0,0.0,1
Cisneros-Bender,0,1,0.0,0.0,1
Cisneros-Dawson,0,1,0.0,0.0,1
Clark Group,3,1,8807.41,2935.8033333333333,4
Clark Inc,1,0,0.0,0.0,1
Clark LLC,2,1,0.0,0.0,3
Clark Ltd,4,1,0.0,0.0,5
Clark PLC,2,1,15266.6728,7633.3364,3
Clark and Sons,3,1,0.0,0.0,4
"Clark, Alvarez and Johnson",1,0,0.0,0.0,1
"Clark, Bailey and Hansen",1,0,0.0,0.0,1
"Clark, Bradley and Moore",0,1,0.0,0.0,1
"Clark, Cervantes and Ballard",1,0,0.0,0.0,1
"Clark, Dickerson and Griffin",1,0,0.0,0.0,1
"Clark, Estrada and Perry",1,0,0.0,0.0,1
"Clark, Gonzalez and Dunn",1,0,0.0,0.0,1
"Clark, Hansen and Phillips",1,0,0.0,0.0,1
"Clark, Hodge and Marsh",0,1,0.0,0.0,1
"Clark, Hogan and Morse",1,0,0.0,0.0,1
"Clark, Jones and Hernandez",1,0,0.0,0.0,1
"Clark, Leon and Allen",1,0,0.0,0.0,1
"Clark, Marquez and Mccoy",1,0,0.0,0.0,1
"Clark, Steele and Clark",1,0,0.0,0.0,1
"Clark, Stewart and Cox",1,0,0.0,0.0,1
"Clark, Wilson and Adams",1,0,0.0,0.0,1
Clark-Barrera,1,0,0.0,0.0,1
Clark-Cannon,1,0,0.0,0.0,1
Clark-Castillo,1,0,0.0,0.0,1
Clark-Chang,1,0,0.0,0.0,1
Clark-Erickson,1,0,0.0,0.0,1
Clark-George,0,1,0.0,0.0,1
Clark-Herrera,1,0,0.0,0.0,1
Clark-Hinton,1,0,0.0,0.0,1
Clark-Johnson,1,0,238144.6104,238144.6104,1
Clark-Kelly,1,0,4995.1473,4995.1473,1
Clark-Massey,1,0,0.0,0.0,1
Clark-Oneal,0,1,0.0,0.0,1
Clark-Ramirez,0,1,0.0,0.0,1
Clark-Rivers,1,0,0.0,0.0,1
Clark-Sandoval,1,0,0.0,0.0,1
Clark-Schaefer,0,1,0.0,0.0,1
Clark-Simpson,1,0,0.0,0.0,1
Clark-Torres,0,1,0.0,0.0,1
Clark-Turner,1,0,0.0,0.0,1
Clark-Vega,0,1,0.0,0.0,1
Clarke Group,0,1,0.0,0.0,1
Clarke LLC,1,0,0.0,0.0,1
Clarke and Sons,1,0,0.0,0.0,1
"Clarke, Lawrence and Salazar",1,0,0.0,0.0,1
"Clarke, Thomas and Martin",1,0,0.0,0.0,1
"Clay, Collins and Ryan",1,0,0.0,0.0,1
"Clay, Norris and Rodriguez",0,1,0.0,0.0,1
"Clay, Phillips and Joyce",1,0,0.0,0.0,1
Clayton Ltd,0,1,0.0,0.0,1
"Clayton, Parker and Long",1,0,0.0,0.0,1
"Clayton, Snow and Shah",0,1,0.0,0.0,1
Clayton-Payne,0,1,0.0,0.0,1
Clements Group,1,0,0.0,0.0,1
"Clements, Quinn and Davis",1,0,0.0,0.0,1
Clements-Cole,1,0,0.0,0.0,1
"Cline, Golden and Carlson",1,0,0.0,0.0,1
Coastal Castaway AB and Son's,2,1,19786.3006,9893.1503,3
Coastal Castaway GmbH & Co. KG,2,1,13297.7793,6648.88965,3
Coastal Castaway Logistics Trout,2,1,20979.8522,10489.9261,3
Coastal Castaway S.p.A. Freight,0,1,8926.6728,8926.6728,1
Coastal Castaway Sp Consultants,0,1,16277.5104,16277.5104,1
Coastal Castaway Sp Herring,2,0,66920.0401,33460.02005,2
Coastal Castaway Wave Limited Liability Company Shipping,1,1,6560.3851,6560.3851,2
Coastal Castaway ОАО Freight,0,1,6606.6728,6606.6728,1
Coastal Charm AG Overseas,1,1,56490.7234,56490.7234,2
Coastal Charm Ltd. Corporation,8,1,0.0,0.0,9
Coastal Charm Salt spray OJSC & Son's,0,1,0.0,0.0,1
Coastal Cruisers Company Industrial,0,1,0.0,0.0,1
Coastal Cruisers Company Marine life,0,1,14966.6728,14966.6728,1
Coastal Crusaders Corporation Beach,0,1,15266.6728,15266.6728,1
Coastal Crusaders Corporation Distribution,0,1,4746.6728,4746.6728,1
Coastal Currents A/S Ray,0,1,0.0,0.0,1
Coastal Currents Co Marine biology,1,1,0.0,0.0,2
Coastal Currents Ltd. Corporation Transport,1,1,0.0,0.0,2
Coastal Currents Oyj & Son's,0,1,16766.6728,16766.6728,1
Coastal Currents Sagl America,0,1,233976.9777,233976.9777,1
Coastal Currents Sailor Inc Express,0,1,0.0,0.0,1
CoastalCrave S.A. de C.V. Solutions,0,1,30566.6728,30566.6728,1
CoastalCuisine Sp & Son's,0,1,0.0,0.0,1
"Cobb, Hernandez and Lewis",0,1,0.0,0.0,1
"Cobb, Marsh and White",1,0,0.0,0.0,1
Cochran Inc,1,0,0.0,0.0,1
Cochran PLC,1,0,56866.6728,56866.6728,1
"Cochran, Maxwell and Gentry",1,0,0.0,0.0,1
Cochran-Hoover,1,0,0.0,0.0,1
Cochran-Wiggins,1,0,0.0,0.0,1
"Coffey, Chen and Bond",1,0,0.0,0.0,1
"Coffey, Marshall and Lopez",1,0,0.0,0.0,1
"Coffey, Shaw and Hart",1,0,0.0,0.0,1
"Coffey, Smith and Williams",1,0,0.0,0.0,1
"Coffey, Vazquez and Garcia",1,0,0.0,0.0,1
Cohen Ltd,1,0,0.0,0.0,1
Cohen-Chavez,0,1,0.0,0.0,1
Cohen-Hansen,1,0,0.0,0.0,1
Cohen-Walker,1,0,0.0,0.0,1
Cohen-Young,1,0,0.0,0.0,1
Cole Ltd,0,1,0.0,0.0,1
Cole and Sons,1,0,0.0,0.0,1
"Cole, Thompson and Harvey",0,1,0.0,0.0,1
"Cole, Williams and Drake",1,0,0.0,0.0,1
Cole-Crosby,1,0,0.0,0.0,1
Cole-Kline,1,0,0.0,0.0,1
Cole-Mack,0,1,0.0,0.0,1
Cole-Owens,1,0,0.0,0.0,1
Coleman Group,3,1,0.0,0.0,4
Coleman LLC,1,3,0.0,0.0,4
Coleman PLC,1,1,0.0,0.0,2
"Coleman, Brown and Wilkerson",0,1,0.0,0.0,1
"Coleman, Cain and Ford",1,0,0.0,0.0,1
"Coleman, Carr and Ortiz",0,1,0.0,0.0,1
"Coleman, Harris and Mitchell",0,1,0.0,0.0,1
"Coleman, Horton and Colon",0,1,0.0,0.0,1
"Coleman, Murphy and Miller",1,0,0.0,0.0,1
"Coleman, Nelson and Wood",0,1,0.0,0.0,1
"Coleman, Ray and Hart",1,0,0.0,0.0,1
"Coleman, Smith and Jackson",0,1,0.0,0.0,1
"Coleman, Washington and Wallace",0,1,0.0,0.0,1
Coleman-Franco,0,1,0.0,0.0,1
Coleman-Lee,1,0,0.0,0.0,1
Coleman-Lindsey,1,0,0.0,0.0,1
Coleman-Ramirez,1,0,0.0,0.0,1
Coleman-Smith,1,0,0.0,0.0,1
Coleman-Thomas,2,0,0.0,0.0,2
Collier LLC,1,0,0.0,0.0,1
"Collier, Terrell and Howard",1,0,0.0,0.0,1
Collier-Ramirez,1,0,0.0,0.0,1
Collins Inc,1,1,0.0,0.0,2
Collins LLC,0,1,60602.3418,60602.3418,1
Collins Ltd,1,0,42311.0334,42311.0334,1
Collins PLC,1,0,0.0,0.0,1
"Collins, Herrera and Roth",1,0,0.0,0.0,1
"Collins, Lawson and Mullins",1,0,0.0,0.0,1
"Collins, Lin and Lester",1,0,0.0,0.0,1
"Collins, Lopez and Garcia",0,1,0.0,0.0,1
"Collins, Morgan and Gutierrez",0,1,0.0,0.0,1
Collins-Brown,1,0,0.0,0.0,1
Collins-Fox,1,0,0.0,0.0,1
Collins-Garcia,1,0,28686.9794,28686.9794,1
Collins-Harper,0,1,0.0,0.0,1
Collins-Hicks,1,0,0.0,0.0,1
Collins-Lambert,1,0,0.0,0.0,1
Collins-Lynch,1,0,0.0,0.0,1
Collins-Marquez,1,0,0.0,0.0,1
Collins-Nelson,1,0,0.0,0.0,1
Collins-Owen,1,0,0.0,0.0,1
Collins-Perez,0,1,0.0,0.0,1
Collins-Riley,1,0,0.0,0.0,1
Collins-Warner,1,0,0.0,0.0,1
Colon Inc,2,1,0.0,0.0,3
Colon PLC,0,1,0.0,0.0,1
"Colon, Cross and Gibbs",1,0,0.0,0.0,1
Combs Inc,2,0,0.0,0.0,2
"Combs, Anderson and Curtis",1,0,0.0,0.0,1
"Combs, Morales and Turner",1,0,0.0,0.0,1
Combs-Andersen,0,1,0.0,0.0,1
Combs-Barnes,0,1,0.0,0.0,1
Company Limited Liability Company,0,1,0.0,0.0,1
"Compton, Johnson and Figueroa",1,0,0.0,0.0,1
"Compton, Schmidt and Kelly",1,0,0.0,0.0,1
Compton-Lewis,1,0,0.0,0.0,1
Congo Basin  Bonito Ltd. Liability Co Brothers,0,1,758052.0105,758052.0105,1
Congo Basin  Ltd. Corporation Marine,0,1,0.0,0.0,1
Congo Basin  S.A. de C.V.,0,1,0.0,0.0,1
Congo Rapids   AG Sea spray,4,1,106160.6949,26540.173725,5
Congo Rapids   AS Tidal,0,1,10996.6728,10996.6728,1
Congo Rapids   CJSC Forwading,2,1,5351.9166,2675.9583,3
Congo Rapids   Corporation Sextant,1,1,28676.8053,28676.8053,2
Congo Rapids   Green  GmbH Delivery,0,1,0.0,0.0,1
Congo Rapids   Ltd. Corporation,58,2,123912.9124,2136.429524137931,60
Congo Rapids   OJSC Leska,0,1,15966.6728,15966.6728,1
Congo Rapids   S.A. de C.V.,0,1,0.0,0.0,1
Congo River  AG Worldwide,2,1,16312.6043,8156.30215,3
Congo River  CJSC Forwading,3,1,0.0,0.0,4
Congo River  Marine conservation Seaside,0,1,0.0,0.0,1
Congo River  Shark AG Brothers,0,1,0.0,0.0,1
Conley Group,0,2,0.0,0.0,2
Conley and Sons,1,0,0.0,0.0,1
"Conley, Gaines and Banks",1,0,0.0,0.0,1
"Conley, Thomas and Davidson",1,0,0.0,0.0,1
Conley-Kelly,0,1,0.0,0.0,1
Conley-Ramos,1,0,0.0,0.0,1
Conley-Shaw,1,0,0.0,0.0,1
Conley-Summers,1,0,0.0,0.0,1
Conner Ltd,1,0,0.0,0.0,1
Conner and Sons,0,1,0.0,0.0,1
"Conner, Howe and Hayes",0,1,0.0,0.0,1
"Conner, Nelson and Morrison",1,0,0.0,0.0,1
"Conner, White and Brown",0,1,0.0,0.0,1
Conner-Mcclure,1,0,0.0,0.0,1
Conner-Vasquez,1,0,0.0,0.0,1
Conrad Inc,1,0,0.0,0.0,1
"Conrad, Allen and Lam",1,0,0.0,0.0,1
"Conrad, Briggs and Bauer",0,1,0.0,0.0,1
"Conrad, Little and Hampton",1,0,0.0,0.0,1
Conrad-Brown,1,0,0.0,0.0,1
Conrad-Ramirez,1,0,0.0,0.0,1
Contreras Group,1,0,0.0,0.0,1
Contreras Inc,0,1,0.0,0.0,1
Contreras LLC,0,1,0.0,0.0,1
Contreras and Sons,0,1,0.0,0.0,1
"Contreras, Perez and Gilbert",1,0,0.0,0.0,1
"Contreras, Stokes and Martin",1,0,0.0,0.0,1
"Contreras, Wilson and Mcfarland",1,0,0.0,0.0,1
Contreras-Rodriguez,1,0,0.0,0.0,1
Contreras-Wallace,1,0,0.0,0.0,1
Conway-Suarez,1,0,0.0,0.0,1
Cook LLC,1,0,10272.847,10272.847,1
Cook Ltd,1,2,0.0,0.0,3
Cook PLC,2,2,0.0,0.0,4
"Cook, Butler and Barnett",1,0,0.0,0.0,1
"Cook, Edwards and Thompson",1,0,0.0,0.0,1
"Cook, Gutierrez and Wade",0,1,0.0,0.0,1
"Cook, Hansen and Taylor",1,0,0.0,0.0,1
"Cook, Warren and Moon",1,0,0.0,0.0,1
Cook-Carlson,0,1,0.0,0.0,1
Cook-Fernandez,0,1,0.0,0.0,1
Cook-Fitzgerald,1,0,0.0,0.0,1
Cook-Smith,1,0,0.0,0.0,1
Cook-Terry,1,0,0.0,0.0,1
Cook-Turner,1,0,0.0,0.0,1
Cooke and Sons,1,0,0.0,0.0,1
Cooke-Taylor,1,0,0.0,0.0,1
"Cooley, Johnson and Hamilton",1,0,0.0,0.0,1
Cooper Inc,1,1,0.0,0.0,2
Cooper LLC,0,2,6848.7859,3424.39295,2
Cooper Ltd,1,0,0.0,0.0,1
Cooper PLC,2,0,0.0,0.0,2
"Cooper, Alexander and Evans",0,1,0.0,0.0,1
"Cooper, Barnes and Blackwell",1,0,0.0,0.0,1
"Cooper, Chapman and Miranda",0,1,0.0,0.0,1
"Cooper, Clark and Davis",0,1,0.0,0.0,1
"Cooper, Graves and Ward",1,0,0.0,0.0,1
"Cooper, Hayden and Shelton",1,0,0.0,0.0,1
"Cooper, Wright and Garner",1,0,0.0,0.0,1
Cooper-Carr,1,0,0.0,0.0,1
Cooper-Cohen,1,0,0.0,0.0,1
Cooper-Hansen,1,0,0.0,0.0,1
Cooper-Harper,1,0,0.0,0.0,1
Cooper-Jones,1,0,0.0,0.0,1
Cooper-Page,1,0,0.0,0.0,1
Copeland PLC,0,2,0.0,0.0,2
"Copeland, Davis and King",1,0,0.0,0.0,1
"Copeland, Logan and Richards",1,0,0.0,0.0,1
"Copeland, Washington and Adkins",0,1,0.0,0.0,1
Copeland-Bailey,0,1,0.0,0.0,1
Copeland-Burke,1,0,0.0,0.0,1
Copeland-Clark,1,0,0.0,0.0,1
Coral Azul AB Manatee,3,1,5019.8128,1673.2709333333332,4
Coral Azul Beachcomber AG Marine biology,0,1,16966.6728,16966.6728,1
Coral Azul Brine ОАО Transport,0,1,116103.3399,116103.3399,1
Coral Azul Co International,0,1,0.0,0.0,1
Coral Azul GmbH & Co. KG Services,3,1,33924.5,11308.166666666666,4
Coral Azul GmbH Logistics,2,1,34280.4944,17140.2472,3
Coral Azul Ltd. Corporation Import,0,1,15966.6728,15966.6728,1
Coral Azul N.V. Shipping,0,1,4906.6728,4906.6728,1
Coral Azul S.A. de C.V.,3,2,47139.2172,15713.0724,5
Coral Azul S.p.A. Motorboat,2,1,0.0,0.0,3
Coral Azul and OJSC Brothers,2,1,14896.0324,7448.0162,3
Coral Cove AS Brothers,0,1,0.0,0.0,1
Coral Cove BV Line,0,1,0.0,0.0,1
Coral Cove CJSC and Son's,2,1,42297.1037,21148.55185,3
Coral Cove Corp Rybachit,0,1,0.0,0.0,1
Coral Cove Corp Worldwide,1,1,11746.6728,11746.6728,2
Coral Cove Corp ship,0,1,30166.6728,30166.6728,1
Coral Cove Corporation Delivery,2,1,4802.2323,2401.11615,3
Coral Cove Kga Merchants,3,1,0.0,0.0,4
Coral Cove LC Hull,4,1,0.0,0.0,5
Coral Cove Ltd Solutions,0,1,34466.6728,34466.6728,1
Coral Cove Ltd. Liability Co,0,1,14196.6728,14196.6728,1
Coral Cove Marine mist LC Export,1,1,4666.6728,4666.6728,2
Coral Cove OJSC Import,6,1,5289.8345,881.6390833333334,7
Coral Cove Oyj and Son's,3,1,0.0,0.0,4
Coral Cove Sp Shipping,0,1,0.0,0.0,1
Coral Cove ОАО Captain,0,1,7236.047,7236.047,1
Coral Kingdom AB Import,1,1,10212.3504,10212.3504,2
Coral Kingdom Limited Liability Company Investment,0,1,0.0,0.0,1
Coral Kingdom NV Solutions,1,1,7018.6728,7018.6728,2
Coral Reef CJSC Import,0,1,7534879.501,7534879.501,1
Coral Reef LLC Holdings,1,1,0.0,0.0,2
Coral Reef S.A. de C.V. Family,0,1,42301.7569,42301.7569,1
Coral Rojo A/S Industrial,0,1,0.0,0.0,1
Coral Rojo GmbH Line,0,1,1217067.692,1217067.692,1
Coral Rojo Limited Liability Company,0,1,5416.6728,5416.6728,1
Coral Rojo Seafoam GmbH Services,2,1,0.0,0.0,3
Coral Rojo ОАО and Son's,3,1,157666.6728,52555.5576,4
Coral del Cielo Inc Marine conservation,2,1,22249.3922,11124.6961,3
Coral del Cielo Ltd. Liability Co,0,1,6883.8652,6883.8652,1
Coral del Cielo Plc,0,1,85666.6728,85666.6728,1
Coral del Cielo Shipping,1,1,0.0,0.0,2
Coral del Cielo Solutions,0,1,0.0,0.0,1
Coral del Cielo Swordfish Oyj Shipping,22,1,53547.2967,2433.9680318181818,23
Coral del Mar & BV Import,1,1,43193.2526,43193.2526,2
Coral del Mar A/S,3,1,7399.1981,2466.3993666666665,4
Coral del Mar AB,1,1,0.0,0.0,2
Coral del Mar Co,0,1,0.0,0.0,1
Coral del Mar Incorporated,7,1,0.0,0.0,8
Coral del Mar Ltd. Liability Co,0,1,10596.6728,10596.6728,1
Coral del Mar Ltd. Liability Co Holdings,0,1,38966.6728,38966.6728,1
Coral del Mar S.A. de C.V. Marine,0,1,34146.6944,34146.6944,1
Coral del Mar SE,2,1,11486.3243,5743.16215,3
Coral del Mar SE United,29,1,0.0,0.0,30
Coral del Sur A/S Freight,0,1,0.0,0.0,1
Coral del Sur BV Cargo,0,1,0.0,0.0,1
Coral del Sur Forwading,0,1,10916.6728,10916.6728,1
Coral del Sur Inc,1,1,39666.6728,39666.6728,2
Coral del Sur Inc Enterprises,1,1,40466.6728,40466.6728,2
Coral del Sur Inc United,9,1,80685.2176,8965.024177777777,10
Coral del Sur Limited Liability Company Consultants,13,1,73233.1598,5633.319984615384,14
Coral del Sur Ltd,16,1,52770.3224,3298.14515,17
Coral del Sur Ltd. Liability Co Consultants,1,1,19392.0772,19392.0772,2
Coral del Sur SRL,2,1,4741.3488,2370.6744,3
Coral del Sur Sagl Family,6,1,11735.4392,1955.9065333333333,7
CoralCoast S.A. de C.V. Delivery,0,1,0.0,0.0,1
CoralCove Brine LLC Marine conservation,0,1,28743.2776,28743.2776,1
CoralCove Captain AG Overseas,0,1,0.0,0.0,1
CoralCove Foods A/S Hull,0,1,9166.6728,9166.6728,1
CoralCove Foods AB Distribution,0,1,20366.6728,20366.6728,1
CoralCove Foods Company International,2,1,16636.4233,8318.21165,3
CoralCove Foods GmbH & Co. KG,1,1,50847.1508,50847.1508,2
CoralCove Foods Ltd Solutions,0,1,0.0,0.0,1
CoralCove Foods NV Tidepool,2,1,7744.9142,3872.4571,3
CoralCove Foods OJSC Overseas,3,1,158833.7332,52944.57773333333,4
CoralCove Foods ОАО Marine life,0,1,0.0,0.0,1
CoralCrest Ltd. Corporation Cargo,1,1,0.0,0.0,2
CoralCuisine Trout Ltd Transit,0,1,0.0,0.0,1
"Cordova, Phillips and Leach",1,0,0.0,0.0,1
Corp Limited Liability Company,0,2,12426.6728,6213.3364,2
Corp Pic Marine life,3,1,4710.6728,1570.2242666666668,4
Corp S.A. de C.V.,0,1,0.0,0.0,1
Corp Sea OJSC Solutions,0,1,14196.6728,14196.6728,1
Corporation Ltd. Liability Co,2,1,5654.8532,2827.4266,3
Cortez Group,1,0,0.0,0.0,1
Cortez Inc,1,1,0.0,0.0,2
Cortez LLC,1,0,0.0,0.0,1
Cortez and Sons,1,0,0.0,0.0,1
"Cortez, Herrera and Carpenter",1,0,0.0,0.0,1
"Cortez, Paul and King",1,0,0.0,0.0,1
"Cortez, Sosa and Ritter",1,0,0.0,0.0,1
"Cortez, Tapia and Holland",1,0,0.0,0.0,1
Cortez-Johnson,1,0,0.0,0.0,1
Cortez-Mcintosh,1,0,0.0,0.0,1
Cortez-Williams,1,0,0.0,0.0,1
Costa de Coral Corporation Worldwide,2,1,10539.2752,5269.6376,3
Costa de Coral Inc Transportation,6,1,24380.2883,4063.381383333333,7
Costa de Coral Kga,5,1,0.0,0.0,6
Costa de Coral Kga Delivery,2,1,7354.8931,3677.44655,3
Costa de Coral Limited Liability Company Express,0,1,18935.6941,18935.6941,1
Costa de Coral NV Transit,0,1,0.0,0.0,1
Costa de Coral Pelican SRL Distribution,2,1,25081.5661,12540.78305,3
Costa de Coral Pic Services,0,1,3652.2266,3652.2266,1
Costa de Coral SRL United,0,1,50229.6495,50229.6495,1
Costa de Coral Sagl Export,0,1,0.0,0.0,1
Costa de Coral ОАО,2,1,5480.3522,2740.1761,3
Costa de Coral ОАО Underwater,0,1,0.0,0.0,1
Costa de Oro Company,0,1,10776.6728,10776.6728,1
Costa de Oro Corp Cargo,2,1,27197.7569,13598.87845,3
Costa de Oro Enterprises,0,1,0.0,0.0,1
Costa de Oro GmbH,0,1,42266.6728,42266.6728,1
Costa de Oro GmbH & Co. KG,0,1,0.0,0.0,1
Costa de Oro NV,3,1,12383.7515,4127.917166666667,4
Costa de Oro NV Holdings,2,1,17566.6728,8783.3364,3
Costa de Oro Oyj,0,1,0.0,0.0,1
Costa de Oro S.p.A.,0,1,244666.6728,244666.6728,1
Costa de Oro Wharf Plc Line,2,1,5741.9609,2870.98045,3
Costa de Oro ОАО Transportation,1,1,42266.6728,42266.6728,2
Costa de la Felicidad AG Export,0,1,5636.6728,5636.6728,1
Costa de la Felicidad Corporation,1,1,0.0,0.0,2
Costa de la Felicidad GmbH & Co. KG,0,1,5746.6728,5746.6728,1
Costa de la Felicidad GmbH & Co. KG Delivery,0,1,5006.6728,5006.6728,1
Costa de la Felicidad LLC,8,1,1101474.227,137684.278375,9
Costa de la Felicidad Ltd,9,1,0.0,0.0,10
Costa de la Felicidad Ltd. Corporation,2,0,4871.4717,2435.73585,2
Costa de la Felicidad N.V.,0,1,10213.3456,10213.3456,1
Costa de la Felicidad Oyj,0,1,15666.6728,15666.6728,1
Costa de la Felicidad Sp Marine biology,0,1,5316.6728,5316.6728,1
Costa de la Felicidad United,22,1,147290.0212,6695.000963636363,23
Costa de la Felicidad and Sagl Marine,1,1,0.0,0.0,2
Costa del Mar A/S Brothers,3,0,13740.4739,4580.157966666667,3
Costa del Mar AS,1,1,9406.6728,9406.6728,2
Costa del Mar Co,2,1,18169.7711,9084.88555,3
Costa del Mar Corporation,1,1,0.0,0.0,2
Costa del Mar Ges.m.b.H. Brothers,3,1,0.0,0.0,4
Costa del Mar GmbH,0,1,37066.6728,37066.6728,1
Costa del Mar Inc,0,1,62435.5549,62435.5549,1
Costa del Mar Inc Forwading,1,1,0.0,0.0,2
Costa del Mar Incorporated,2,1,17617.809,8808.9045,3
Costa del Mar Ltd. Corporation,2,1,36278.3327,18139.16635,3
Costa del Mar ОАО,2,1,8233.5956,4116.7978,3
Costa del Sol AB Industrial,8,1,12220.6226,1527.577825,9
Costa del Sol BV,0,1,0.0,0.0,1
Costa del Sol Captain Corp Delivery,1,1,5536.6728,5536.6728,2
Costa del Sol Carriers,0,1,0.0,0.0,1
Costa del Sol Co,0,1,0.0,0.0,1
Costa del Sol GmbH,2,1,11863.6229,5931.81145,3
Costa del Sol GmbH & Co. KG Family,0,1,0.0,0.0,1
Costa del Sol Incorporated,14,1,0.0,0.0,15
Costa del Sol Kga,0,1,15466.6728,15466.6728,1
Costa del Sol Ltd. Liability Co Freight,3,1,13366.6728,4455.5576,4
Costa del Sol Oyj,1,1,19866.6728,19866.6728,2
Costa del Sol Oyj Wharf,2,1,5648.11,2824.055,3
Costa del Sol S.p.A.,5,1,17938.4411,3587.68822,6
Costa del Sol Sagl Marine mist,5,1,0.0,0.0,6
Costa del Sol Solutions,1,1,5569.8772,5569.8772,2
Costa del Viento AG,0,1,16266.6728,16266.6728,1
Costa del Viento Co,0,1,0.0,0.0,1
Costa del Viento Estuary Corporation and Son's,0,1,0.0,0.0,1
Costa del Viento Ges.m.b.H.,4,1,54309.9274,13577.48185,5
Costa del Viento Inc,1,0,16166.6728,16166.6728,1
Costa del Viento Incorporated and Son's,1,1,6625.1762,6625.1762,2
Costa del Viento SE,0,1,12392.4578,12392.4578,1
Costa del Viento SRL,1,1,10396.6728,10396.6728,2
Costa del Viento Sp,0,1,47966.6728,47966.6728,1
Costa-Hunt,1,0,0.0,0.0,1
Cowan-Ward,1,0,0.0,0.0,1
Cox Group,2,0,5831.0697,2915.53485,2
Cox LLC,1,2,0.0,0.0,3
Cox PLC,2,0,0.0,0.0,2
Cox and Sons,0,1,246586.3959,246586.3959,1
"Cox, Armstrong and Ponce",1,0,0.0,0.0,1
"Cox, Chandler and Patrick",0,1,0.0,0.0,1
"Cox, Chavez and Gibbs",0,1,0.0,0.0,1
"Cox, Cook and Jimenez",1,0,0.0,0.0,1
"Cox, Nielsen and Newton",0,1,0.0,0.0,1
"Cox, Ramirez and Rodriguez",0,1,0.0,0.0,1
"Cox, Tucker and Gross",1,0,0.0,0.0,1
Cox-Brown,1,0,0.0,0.0,1
Cox-Cole,0,1,0.0,0.0,1
Cox-Davis,0,1,0.0,0.0,1
Cox-Jackson,1,0,0.0,0.0,1
Cox-Jones,1,0,0.0,0.0,1
Cox-Miller,0,1,0.0,0.0,1
Cox-Montgomery,1,0,0.0,0.0,1
Cox-Rhodes,0,1,0.0,0.0,1
Cox-Walton,1,0,0.0,0.0,1
Craig Group,0,1,0.0,0.0,1
Craig Inc,2,0,0.0,0.0,2
"Craig, Christensen and Simon",1,0,0.0,0.0,1
Craig-Blair,1,0,0.0,0.0,1
Craig-Collins,1,0,0.0,0.0,1
Craig-Davis,1,0,0.0,0.0,1
Craig-Huff,0,1,0.0,0.0,1
Craig-Levine,1,0,0.0,0.0,1
"Crane, Hess and Ward",1,0,0.0,0.0,1
Crane-Acosta,1,0,0.0,0.0,1
Crane-Walters,1,0,0.0,0.0,1
Crawford Group,1,0,0.0,0.0,1
Crawford Inc,0,1,0.0,0.0,1
Crawford Ltd,1,0,0.0,0.0,1
